pattern,blur_sigma,noise_std,trial,seed,pipeline,pipeline_description,metric,score,identity_same_input_score,ratio_to_identity_same_input,identity_sharp_anchor,ratio_to_identity_sharp_anchor,processed_min,processed_max,zero_fraction,full_scale_fraction,calibration_threshold,expected_class,predicted_blurred
achromatic_checkerboard,1,0,1,20271202,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,1013.725632,1168.959595,0.867203,22180.500000,0.045703,49,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,1,20271202,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,76381.848938,96887.563477,0.788356,233802.000000,0.326695,49,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,1,20271202,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,972.925944,1168.959595,0.832301,22180.500000,0.043864,50,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,1,20271202,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,75956.997314,96887.563477,0.783971,233802.000000,0.324877,50,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,identity,BGR-to-grayscale conversion only,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,32,224,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,identity,BGR-to-grayscale conversion only,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,32,224,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,2,194,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,2,194,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,62,254,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,62,254,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,293.152832,1168.959595,0.250781,22180.500000,0.013217,16,112,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,contrast_0_5,Grayscale linear transform with alpha 0.50,tenengrad_energy,24310.841797,96887.563477,0.250918,233802.000000,0.103980,16,112,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,contrast_1_25,Grayscale linear transform with alpha 1.25,laplacian_variance,2005.885803,1168.959595,1.715958,22180.500000,0.090435,40,255,0.000000,0.257812,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,contrast_1_25,Grayscale linear transform with alpha 1.25,tenengrad_energy,138685.591553,96887.563477,1.431408,233802.000000,0.593175,40,255,0.000000,0.257812,120593.776062,intermediate,0
achromatic_checkerboard,1,0,2,20271203,gamma_0_7,Grayscale power-law transform with gamma 0.7,laplacian_variance,905.484192,1168.959595,0.774607,22180.500000,0.040823,60,233,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gamma_0_7,Grayscale power-law transform with gamma 0.7,tenengrad_energy,77080.353394,96887.563477,0.795565,233802.000000,0.329682,60,233,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gamma_1_4,Grayscale power-law transform with gamma 1.4,laplacian_variance,1377.199219,1168.959595,1.178141,22180.500000,0.062091,14,213,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gamma_1_4,Grayscale power-law transform with gamma 1.4,tenengrad_energy,106892.495605,96887.563477,1.103263,233802.000000,0.457192,14,213,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,minmax_normalize,Grayscale global min-max normalization,laplacian_variance,2060.247437,1168.959595,1.762462,22180.500000,0.092886,0,255,0.037384,0.037384,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,minmax_normalize,Grayscale global min-max normalization,tenengrad_energy,170880.317627,96887.563477,1.763697,233802.000000,0.730876,0,255,0.037384,0.037384,120593.776062,intermediate,0
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,1013.725632,1168.959595,0.867203,22180.500000,0.045703,49,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,76381.848938,96887.563477,0.788356,233802.000000,0.326695,49,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,972.925944,1168.959595,0.832301,22180.500000,0.043864,50,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,2,20271203,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,75956.997314,96887.563477,0.783971,233802.000000,0.324877,50,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,identity,BGR-to-grayscale conversion only,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,32,224,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,identity,BGR-to-grayscale conversion only,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,32,224,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,2,194,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,2,194,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,62,254,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,62,254,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,293.152832,1168.959595,0.250781,22180.500000,0.013217,16,112,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,contrast_0_5,Grayscale linear transform with alpha 0.50,tenengrad_energy,24310.841797,96887.563477,0.250918,233802.000000,0.103980,16,112,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,contrast_1_25,Grayscale linear transform with alpha 1.25,laplacian_variance,2005.885803,1168.959595,1.715958,22180.500000,0.090435,40,255,0.000000,0.257812,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,contrast_1_25,Grayscale linear transform with alpha 1.25,tenengrad_energy,138685.591553,96887.563477,1.431408,233802.000000,0.593175,40,255,0.000000,0.257812,120593.776062,intermediate,0
achromatic_checkerboard,1,0,3,20271204,gamma_0_7,Grayscale power-law transform with gamma 0.7,laplacian_variance,905.484192,1168.959595,0.774607,22180.500000,0.040823,60,233,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gamma_0_7,Grayscale power-law transform with gamma 0.7,tenengrad_energy,77080.353394,96887.563477,0.795565,233802.000000,0.329682,60,233,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gamma_1_4,Grayscale power-law transform with gamma 1.4,laplacian_variance,1377.199219,1168.959595,1.178141,22180.500000,0.062091,14,213,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gamma_1_4,Grayscale power-law transform with gamma 1.4,tenengrad_energy,106892.495605,96887.563477,1.103263,233802.000000,0.457192,14,213,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,minmax_normalize,Grayscale global min-max normalization,laplacian_variance,2060.247437,1168.959595,1.762462,22180.500000,0.092886,0,255,0.037384,0.037384,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,minmax_normalize,Grayscale global min-max normalization,tenengrad_energy,170880.317627,96887.563477,1.763697,233802.000000,0.730876,0,255,0.037384,0.037384,120593.776062,intermediate,0
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,1013.725632,1168.959595,0.867203,22180.500000,0.045703,49,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,76381.848938,96887.563477,0.788356,233802.000000,0.326695,49,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,972.925944,1168.959595,0.832301,22180.500000,0.043864,50,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,3,20271204,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,75956.997314,96887.563477,0.783971,233802.000000,0.324877,50,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,identity,BGR-to-grayscale conversion only,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,32,224,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,identity,BGR-to-grayscale conversion only,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,32,224,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,2,194,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,2,194,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,62,254,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,62,254,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,293.152832,1168.959595,0.250781,22180.500000,0.013217,16,112,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,contrast_0_5,Grayscale linear transform with alpha 0.50,tenengrad_energy,24310.841797,96887.563477,0.250918,233802.000000,0.103980,16,112,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,contrast_1_25,Grayscale linear transform with alpha 1.25,laplacian_variance,2005.885803,1168.959595,1.715958,22180.500000,0.090435,40,255,0.000000,0.257812,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,contrast_1_25,Grayscale linear transform with alpha 1.25,tenengrad_energy,138685.591553,96887.563477,1.431408,233802.000000,0.593175,40,255,0.000000,0.257812,120593.776062,intermediate,0
achromatic_checkerboard,1,0,4,20271205,gamma_0_7,Grayscale power-law transform with gamma 0.7,laplacian_variance,905.484192,1168.959595,0.774607,22180.500000,0.040823,60,233,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gamma_0_7,Grayscale power-law transform with gamma 0.7,tenengrad_energy,77080.353394,96887.563477,0.795565,233802.000000,0.329682,60,233,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gamma_1_4,Grayscale power-law transform with gamma 1.4,laplacian_variance,1377.199219,1168.959595,1.178141,22180.500000,0.062091,14,213,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gamma_1_4,Grayscale power-law transform with gamma 1.4,tenengrad_energy,106892.495605,96887.563477,1.103263,233802.000000,0.457192,14,213,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,minmax_normalize,Grayscale global min-max normalization,laplacian_variance,2060.247437,1168.959595,1.762462,22180.500000,0.092886,0,255,0.037384,0.037384,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,minmax_normalize,Grayscale global min-max normalization,tenengrad_energy,170880.317627,96887.563477,1.763697,233802.000000,0.730876,0,255,0.037384,0.037384,120593.776062,intermediate,0
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r5,"Grayscale JPEG quality 75, five rounds",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,color_jpeg_q75_r1_then_gray,"BGR JPEG quality 75, one round, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,color_jpeg_q75_r2_then_gray,"BGR JPEG quality 75, two rounds, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,color_jpeg_q75_r5_then_gray,"BGR JPEG quality 75, five rounds, then grayscale",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",laplacian_variance,1013.725632,1168.959595,0.867203,22180.500000,0.045703,49,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gamma_0_7_then_gray_jpeg_q75_r2,"Grayscale gamma 0.7, then JPEG quality 75 twice",tenengrad_energy,76381.848938,96887.563477,0.788356,233802.000000,0.326695,49,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",laplacian_variance,972.925944,1168.959595,0.832301,22180.500000,0.043864,50,238,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,4,20271205,gray_jpeg_q75_r2_then_gamma_0_7,"Grayscale JPEG quality 75 twice, then gamma 0.7",tenengrad_energy,75956.997314,96887.563477,0.783971,233802.000000,0.324877,50,238,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,identity,BGR-to-grayscale conversion only,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,32,224,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,identity,BGR-to-grayscale conversion only,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,32,224,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,brightness_minus_30,Grayscale linear transform with beta -30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,2,194,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,brightness_minus_30,Grayscale linear transform with beta -30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,2,194,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,brightness_plus_30,Grayscale linear transform with beta +30,laplacian_variance,1168.959595,1168.959595,1.000000,22180.500000,0.052702,62,254,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,brightness_plus_30,Grayscale linear transform with beta +30,tenengrad_energy,96887.563477,96887.563477,1.000000,233802.000000,0.414400,62,254,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,contrast_0_5,Grayscale linear transform with alpha 0.50,laplacian_variance,293.152832,1168.959595,0.250781,22180.500000,0.013217,16,112,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,contrast_0_5,Grayscale linear transform with alpha 0.50,tenengrad_energy,24310.841797,96887.563477,0.250918,233802.000000,0.103980,16,112,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,contrast_1_25,Grayscale linear transform with alpha 1.25,laplacian_variance,2005.885803,1168.959595,1.715958,22180.500000,0.090435,40,255,0.000000,0.257812,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,contrast_1_25,Grayscale linear transform with alpha 1.25,tenengrad_energy,138685.591553,96887.563477,1.431408,233802.000000,0.593175,40,255,0.000000,0.257812,120593.776062,intermediate,0
achromatic_checkerboard,1,0,5,20271206,gamma_0_7,Grayscale power-law transform with gamma 0.7,laplacian_variance,905.484192,1168.959595,0.774607,22180.500000,0.040823,60,233,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,gamma_0_7,Grayscale power-law transform with gamma 0.7,tenengrad_energy,77080.353394,96887.563477,0.795565,233802.000000,0.329682,60,233,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,gamma_1_4,Grayscale power-law transform with gamma 1.4,laplacian_variance,1377.199219,1168.959595,1.178141,22180.500000,0.062091,14,213,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,gamma_1_4,Grayscale power-law transform with gamma 1.4,tenengrad_energy,106892.495605,96887.563477,1.103263,233802.000000,0.457192,14,213,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,minmax_normalize,Grayscale global min-max normalization,laplacian_variance,2060.247437,1168.959595,1.762462,22180.500000,0.092886,0,255,0.037384,0.037384,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,minmax_normalize,Grayscale global min-max normalization,tenengrad_energy,170880.317627,96887.563477,1.763697,233802.000000,0.730876,0,255,0.037384,0.037384,120593.776062,intermediate,0
achromatic_checkerboard,1,0,5,20271206,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
achromatic_checkerboard,1,0,5,20271206,gray_jpeg_q75_r1,"Grayscale JPEG quality 75, one round",tenengrad_energy,95357.107056,96887.563477,0.984204,233802.000000,0.407854,25,231,0.000000,0.000000,120593.776062,intermediate,1
achromatic_checkerboard,1,0,5,20271206,gray_jpeg_q75_r2,"Grayscale JPEG quality 75, two rounds",laplacian_variance,1282.909607,1168.959595,1.097480,22180.500000,0.057840,25,231,0.000000,0.000000,11109.402985,intermediate,1
