pattern,gradient_axis_degrees,condition,blur_model,defocus_radius,motion_length,motion_angle_degrees,relative_motion_angle_degrees,noise_std,metric,trials,score_mean,score_sample_std,score_p10,score_median,score_p90,ratio_mean,ratio_sample_std,ratio_p10,ratio_median,ratio_p90
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,0,tenengrad_energy,10,56557.937500,0.000000,56557.937500,56557.937500,56557.937500,1.000000,0.000000,1.000000,1.000000,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,5,laplacian_variance,10,652.058808,3.386620,647.155047,652.808313,654.896839,1.000000,0.000000,1.000000,1.000000,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,5,tenengrad_energy,10,57168.256448,30.348411,57130.747198,57176.343170,57195.371704,1.000000,0.000000,1.000000,1.000000,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,laplacian_variance,10,4459.910330,21.091195,4439.212970,4461.204283,4479.880238,1.000000,0.000000,1.000000,1.000000,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,tenengrad_energy,10,61344.565030,92.706098,61235.865756,61348.638290,61477.547409,1.000000,0.000000,1.000000,1.000000,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,0,laplacian_variance,10,30.909409,0.000000,30.909409,30.909409,30.909409,0.207471,0.000000,0.207471,0.207471,0.207471
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,0,tenengrad_energy,10,12224.312500,0.000000,12224.312500,12224.312500,12224.312500,0.216138,0.000000,0.216138,0.216138,0.216138
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,5,laplacian_variance,10,533.936525,3.262706,529.364763,534.717402,536.872503,0.818844,0.000960,0.817987,0.818720,0.819857
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,5,tenengrad_energy,10,12828.698099,15.300725,12812.163733,12829.572509,12842.412226,0.224402,0.000151,0.224239,0.224386,0.224536
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,laplacian_variance,10,4532.161931,23.565572,4501.202729,4535.752702,4552.231107,1.016200,0.001864,1.013956,1.015810,1.018146
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,tenengrad_energy,10,17597.583685,48.641651,17550.248880,17587.865616,17662.286673,0.286864,0.000493,0.286271,0.286865,0.287419
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,0,laplacian_variance,10,2.675858,0.000000,2.675858,2.675858,2.675858,0.017961,0.000000,0.017961,0.017961,0.017961
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,0,tenengrad_energy,10,972.812500,0.000000,972.812500,972.812500,972.812500,0.017200,0.000000,0.017200,0.017200,0.017200
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,5,laplacian_variance,10,505.692065,3.252988,501.132104,506.462762,508.710863,0.775527,0.001149,0.774361,0.775464,0.776601
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,5,tenengrad_energy,10,1573.301767,6.456251,1566.716699,1572.387787,1579.153113,0.027520,0.000101,0.027421,0.027516,0.027616
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,laplacian_variance,10,4503.842960,23.531181,4472.816405,4507.291888,4523.904271,1.009850,0.001871,1.007607,1.009457,1.011843
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,tenengrad_energy,10,6354.236786,37.074387,6313.832977,6357.656723,6399.078626,0.103583,0.000550,0.102896,0.103507,0.104235
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,0,laplacian_variance,10,30.909409,0.000000,30.909409,30.909409,30.909409,0.207471,0.000000,0.207471,0.207471,0.207471
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,0,tenengrad_energy,10,12224.312500,0.000000,12224.312500,12224.312500,12224.312500,0.216138,0.000000,0.216138,0.216138,0.216138
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,5,laplacian_variance,10,533.936525,3.262706,529.364763,534.717402,536.872503,0.818844,0.000960,0.817987,0.818720,0.819857
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,5,tenengrad_energy,10,12828.698099,15.300725,12812.163733,12829.572509,12842.412226,0.224402,0.000151,0.224239,0.224386,0.224536
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,laplacian_variance,10,4532.161931,23.565572,4501.202729,4535.752702,4552.231107,1.016200,0.001864,1.013956,1.015810,1.018146
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,tenengrad_energy,10,17597.583685,48.641651,17550.248880,17587.865616,17662.286673,0.286864,0.000493,0.286271,0.286865,0.287419
grating_135,135,identity,identity,0,,,,0,laplacian_variance,10,172.483407,0.000000,172.483407,172.483407,172.483407,1.000000,0.000000,1.000000,1.000000,1.000000
grating_135,135,identity,identity,0,,,,0,tenengrad_energy,10,55523.279053,0.000000,55523.279053,55523.279053,55523.279053,1.000000,0.000000,1.000000,1.000000,1.000000
grating_135,135,identity,identity,0,,,,5,laplacian_variance,10,674.574768,2.300965,672.159759,674.666141,677.262049,1.000000,0.000000,1.000000,1.000000,1.000000
grating_135,135,identity,identity,0,,,,5,tenengrad_energy,10,56119.706986,26.247054,56095.142859,56109.114318,56153.508514,1.000000,0.000000,1.000000,1.000000,1.000000
grating_135,135,identity,identity,0,,,,15,laplacian_variance,10,4493.380035,25.372414,4457.390349,4499.178577,4514.353970,1.000000,0.000000,1.000000,1.000000,1.000000
grating_135,135,identity,identity,0,,,,15,tenengrad_energy,10,60336.982379,74.146844,60238.243317,60344.095795,60420.555436,1.000000,0.000000,1.000000,1.000000,1.000000
grating_135,135,defocus_r1,disk_defocus,1,,,,0,laplacian_variance,10,144.599590,0.000000,144.599590,144.599590,144.599590,0.838339,0.000000,0.838339,0.838339,0.838339
grating_135,135,defocus_r1,disk_defocus,1,,,,0,tenengrad_energy,10,52028.205566,0.000000,52028.205566,52028.205566,52028.205566,0.937052,0.000000,0.937052,0.937052,0.937052
grating_135,135,defocus_r1,disk_defocus,1,,,,5,laplacian_variance,10,646.548941,2.595686,643.176723,647.369045,648.735211,0.958452,0.000973,0.957579,0.958527,0.959536
grating_135,135,defocus_r1,disk_defocus,1,,,,5,tenengrad_energy,10,52625.023221,25.170375,52602.445496,52613.635742,52656.786530,0.937728,0.000018,0.937705,0.937728,0.937750
grating_135,135,defocus_r1,disk_defocus,1,,,,15,laplacian_variance,10,4528.504252,24.495273,4494.875961,4533.539849,4548.711849,1.007818,0.000567,1.007006,1.007692,1.008496
grating_135,135,defocus_r1,disk_defocus,1,,,,15,tenengrad_energy,10,57057.471311,74.921760,56960.569968,57059.700196,57143.673972,0.945647,0.000117,0.945511,0.945616,0.945765
grating_135,135,defocus_r2,disk_defocus,2,,,,0,laplacian_variance,10,124.482785,0.000000,124.482785,124.482785,124.482785,0.721709,0.000000,0.721709,0.721709,0.721709
grating_135,135,defocus_r2,disk_defocus,2,,,,0,tenengrad_energy,10,46589.524719,0.000000,46589.524719,46589.524719,46589.524719,0.839099,0.000000,0.839099,0.839099,0.839099
grating_135,135,defocus_r2,disk_defocus,2,,,,5,laplacian_variance,10,626.541980,2.244045,623.833168,627.265054,628.706477,0.928795,0.001046,0.927889,0.928571,0.929720
grating_135,135,defocus_r2,disk_defocus,2,,,,5,tenengrad_energy,10,47186.944852,23.606470,47165.516620,47175.013214,47216.785492,0.840827,0.000039,0.840774,0.840825,0.840861
grating_135,135,defocus_r2,disk_defocus,2,,,,15,laplacian_variance,10,4576.494724,25.835098,4540.094698,4581.526458,4597.669584,1.018497,0.000776,1.017606,1.018327,1.019324
grating_135,135,defocus_r2,disk_defocus,2,,,,15,tenengrad_energy,10,51823.365125,74.995517,51730.683429,51822.203873,51908.773331,0.858899,0.000231,0.858613,0.858912,0.859124
grating_135,135,defocus_r3,disk_defocus,3,,,,0,laplacian_variance,10,99.829345,0.000000,99.829345,99.829345,99.829345,0.578777,0.000000,0.578777,0.578777,0.578777
grating_135,135,defocus_r3,disk_defocus,3,,,,0,tenengrad_energy,10,37975.294312,0.000000,37975.294312,37975.294312,37975.294312,0.683953,0.000000,0.683953,0.683953,0.683953
grating_135,135,defocus_r3,disk_defocus,3,,,,5,laplacian_variance,10,602.019323,2.430153,598.834385,602.872473,604.346312,0.892442,0.001496,0.890773,0.892462,0.894163
grating_135,135,defocus_r3,disk_defocus,3,,,,5,tenengrad_energy,10,38573.145615,20.514212,38554.429840,38562.897766,38599.161798,0.687337,0.000052,0.687282,0.687319,0.687390
grating_135,135,defocus_r3,disk_defocus,3,,,,15,laplacian_variance,10,4599.896205,26.500937,4563.956835,4602.504971,4625.145449,1.023705,0.001434,1.022058,1.023869,1.025254
grating_135,135,defocus_r3,disk_defocus,3,,,,15,tenengrad_energy,10,43334.886404,72.753162,43255.635611,43334.329239,43412.455167,0.718214,0.000400,0.717671,0.718218,0.718535
grating_135,135,defocus_r5,disk_defocus,5,,,,0,laplacian_variance,10,48.601196,0.000000,48.601196,48.601196,48.601196,0.281773,0.000000,0.281773,0.281773,0.281773
grating_135,135,defocus_r5,disk_defocus,5,,,,0,tenengrad_energy,10,18567.884583,0.000000,18567.884583,18567.884583,18567.884583,0.334416,0.000000,0.334416,0.334416,0.334416
grating_135,135,defocus_r5,disk_defocus,5,,,,5,laplacian_variance,10,550.721145,2.343521,548.050604,551.308704,553.040061,0.816396,0.001305,0.815182,0.816401,0.817546
grating_135,135,defocus_r5,disk_defocus,5,,,,5,tenengrad_energy,10,19166.410733,13.509617,19153.747033,19160.752747,19183.734021,0.341527,0.000086,0.341441,0.341514,0.341633
grating_135,135,defocus_r5,disk_defocus,5,,,,15,laplacian_variance,10,4563.082758,26.110904,4526.456079,4568.300568,4585.599901,1.015513,0.001033,1.014360,1.015502,1.016692
grating_135,135,defocus_r5,disk_defocus,5,,,,15,tenengrad_energy,10,23957.774207,64.939130,23887.519897,23958.431015,24027.730014,0.397066,0.000675,0.396320,0.396956,0.397756
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,0,laplacian_variance,10,141.160505,0.000000,141.160505,141.160505,141.160505,0.818400,0.000000,0.818400,0.818400,0.818400
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,0,tenengrad_energy,10,49216.964050,0.000000,49216.964050,49216.964050,49216.964050,0.886420,0.000000,0.886420,0.886420,0.886420
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,5,laplacian_variance,10,643.251939,2.878219,639.630301,643.674543,645.508113,0.953564,0.001397,0.952537,0.953641,0.954559
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,5,tenengrad_energy,10,49814.314371,24.524345,49791.016107,49803.156311,49845.216968,0.887644,0.000034,0.887602,0.887645,0.887686
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,15,laplacian_variance,10,4565.378427,25.144897,4531.325625,4570.035571,4584.911644,1.016024,0.000545,1.015524,1.015984,1.016684
grating_135,135,motion_l5_a0,linear_motion,,5,0,45,15,tenengrad_energy,10,54367.254626,75.784311,54270.299378,54367.118576,54452.615970,0.901060,0.000202,0.900845,0.901025,0.901242
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,0,laplacian_variance,10,144.835749,0.000000,144.835749,144.835749,144.835749,0.839708,0.000000,0.839708,0.839708,0.839708
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,0,tenengrad_energy,10,54068.181641,0.000000,54068.181641,54068.181641,54068.181641,0.973793,0.000000,0.973793,0.973793,0.973793
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,5,laplacian_variance,10,646.867339,2.396542,643.794707,647.335603,649.284834,0.958925,0.000795,0.958234,0.958860,0.959982
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,5,tenengrad_energy,10,54665.354153,25.767798,54641.710412,54653.215118,54697.098230,0.974085,0.000026,0.974055,0.974085,0.974116
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,15,laplacian_variance,10,4488.570933,25.440489,4454.411552,4493.819112,4508.683132,0.998930,0.000296,0.998600,0.998922,0.999291
grating_135,135,motion_l5_a45,linear_motion,,5,45,90,15,tenengrad_energy,10,58959.050031,73.808270,58861.588211,58960.825303,59043.477512,0.977163,0.000081,0.977072,0.977163,0.977258
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,0,laplacian_variance,10,141.160505,0.000000,141.160505,141.160505,141.160505,0.818400,0.000000,0.818400,0.818400,0.818400
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,0,tenengrad_energy,10,49216.964050,0.000000,49216.964050,49216.964050,49216.964050,0.886420,0.000000,0.886420,0.886420,0.886420
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,5,laplacian_variance,10,643.247639,2.626770,639.892635,644.264319,645.431288,0.953559,0.001118,0.952417,0.953570,0.954971
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,5,tenengrad_energy,10,49813.821573,24.180989,49792.754693,49802.591126,49844.941247,0.887635,0.000026,0.887600,0.887645,0.887660
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,15,laplacian_variance,10,4565.108228,25.710069,4528.944635,4571.020417,4584.763100,1.015963,0.000473,1.015559,1.015840,1.016541
grating_135,135,motion_l5_a90,linear_motion,,5,90,45,15,tenengrad_energy,10,54368.128082,74.150872,54277.819074,54368.475174,54454.148038,0.901075,0.000176,0.900847,0.901101,0.901252
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,0,laplacian_variance,10,119.084899,0.000000,119.084899,119.084899,119.084899,0.690414,0.000000,0.690414,0.690414,0.690414
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,0,tenengrad_energy,10,43607.574646,0.000000,43607.574646,43607.574646,43607.574646,0.785393,0.000000,0.785393,0.785393,0.785393
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,5,laplacian_variance,10,620.974676,2.597766,617.555528,621.635395,622.954775,0.920541,0.001158,0.919440,0.920423,0.921944
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,5,tenengrad_energy,10,44204.530209,22.521283,44184.790564,44193.043274,44233.586139,0.787683,0.000041,0.787630,0.787675,0.787731
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,15,laplacian_variance,10,4596.432156,26.018137,4559.961071,4601.061150,4617.842449,1.022934,0.000823,1.021610,1.023025,1.023831
grating_135,135,motion_l5_a135,linear_motion,,5,135,0,15,tenengrad_energy,10,48907.877621,74.689004,48819.337857,48906.786484,48990.606210,0.810579,0.000292,0.810206,0.810597,0.810827
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,0,laplacian_variance,10,100.957599,0.000000,100.957599,100.957599,100.957599,0.585318,0.000000,0.585318,0.585318,0.585318
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,0,tenengrad_energy,10,35403.660706,0.000000,35403.660706,35403.660706,35403.660706,0.637636,0.000000,0.637636,0.637636,0.637636
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,5,laplacian_variance,10,603.128531,2.708547,599.705637,603.540254,605.057745,0.894084,0.001282,0.892426,0.894321,0.895224
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,5,tenengrad_energy,10,36002.169809,19.909112,35982.231427,35993.543640,36026.407532,0.641524,0.000065,0.641450,0.641526,0.641591
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,15,laplacian_variance,10,4607.194919,24.904169,4571.674478,4612.042858,4628.431916,1.025331,0.000978,1.024075,1.025364,1.026352
grating_135,135,motion_l9_a0,linear_motion,,9,0,45,15,tenengrad_energy,10,40774.847055,71.576608,40696.788477,40773.092240,40847.694321,0.675785,0.000453,0.675274,0.675749,0.676202
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,0,laplacian_variance,10,141.850946,0.000000,141.850946,141.850946,141.850946,0.822403,0.000000,0.822403,0.822403,0.822403
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,0,tenengrad_energy,10,53437.982056,0.000000,53437.982056,53437.982056,53437.982056,0.962443,0.000000,0.962443,0.962443,0.962443
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,5,laplacian_variance,10,644.028410,2.473862,640.979043,644.541858,646.852292,0.954717,0.000882,0.953464,0.955052,0.955467
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,5,tenengrad_energy,10,54035.979385,25.867196,54011.085614,54023.979065,54067.065991,0.962870,0.000051,0.962825,0.962849,0.962919
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,15,laplacian_variance,10,4492.918767,24.905548,4458.396390,4498.675815,4512.229306,0.999898,0.000422,0.999389,0.999927,1.000387
grating_135,135,motion_l9_a45,linear_motion,,9,45,90,15,tenengrad_energy,10,58354.594513,73.204189,58258.246365,58357.666641,58439.677909,0.967145,0.000165,0.966966,0.967126,0.967349
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,0,laplacian_variance,10,100.957599,0.000000,100.957599,100.957599,100.957599,0.585318,0.000000,0.585318,0.585318,0.585318
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,0,tenengrad_energy,10,35403.660706,0.000000,35403.660706,35403.660706,35403.660706,0.637636,0.000000,0.637636,0.637636,0.637636
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,5,laplacian_variance,10,603.179827,2.482933,600.072996,604.149776,605.121661,0.894162,0.001130,0.892700,0.894440,0.895242
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,5,tenengrad_energy,10,36000.319778,20.005696,35982.892877,35991.620240,36027.843030,0.641492,0.000062,0.641441,0.641462,0.641569
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,15,laplacian_variance,10,4607.179221,26.250056,4568.362295,4612.523798,4631.170647,1.025326,0.001146,1.024476,1.025346,1.026240
grating_135,135,motion_l9_a90,linear_motion,,9,90,45,15,tenengrad_energy,10,40777.767923,72.173064,40698.310651,40771.076554,40856.940189,0.675833,0.000447,0.675247,0.675828,0.676251
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,0,laplacian_variance,10,63.223138,0.000000,63.223138,63.223138,63.223138,0.366546,0.000000,0.366546,0.366546,0.366546
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,0,tenengrad_energy,10,21868.320801,0.000000,21868.320801,21868.320801,21868.320801,0.393859,0.000000,0.393859,0.393859,0.393859
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,5,laplacian_variance,10,565.181501,2.670083,561.863362,565.988991,567.725547,0.837831,0.001609,0.836485,0.838170,0.839222
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,5,tenengrad_energy,10,22466.108505,13.913222,22455.451630,22457.205109,22484.813458,0.400325,0.000071,0.400243,0.400309,0.400408
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,15,laplacian_variance,10,4577.297887,26.922460,4538.798929,4582.504887,4601.465155,1.018675,0.001134,1.017147,1.018643,1.019962
grating_135,135,motion_l9_a135,linear_motion,,9,135,0,15,tenengrad_energy,10,27255.990323,65.461944,27183.680746,27261.122483,27328.327212,0.451729,0.000605,0.451007,0.451657,0.452301
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,0,laplacian_variance,10,37.329488,0.000000,37.329488,37.329488,37.329488,0.216424,0.000000,0.216424,0.216424,0.216424
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,0,tenengrad_energy,10,12822.891357,0.000000,12822.891357,12822.891357,12822.891357,0.230946,0.000000,0.230946,0.230946,0.230946
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,5,laplacian_variance,10,539.304332,2.513999,536.793581,539.851621,541.685432,0.799470,0.001420,0.797652,0.799480,0.801314
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,5,tenengrad_energy,10,13422.304520,11.082049,13410.252765,13418.994629,13434.626849,0.239173,0.000090,0.239062,0.239175,0.239267
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,15,laplacian_variance,10,4551.244892,25.322483,4516.443286,4555.775536,4574.054057,1.012879,0.001079,1.011404,1.013001,1.014062
grating_135,135,motion_l15_a0,linear_motion,,15,0,45,15,tenengrad_energy,10,18209.753461,59.320816,18152.861719,18208.211151,18267.790384,0.301800,0.000695,0.301102,0.301698,0.302445
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,0,laplacian_variance,10,143.621762,0.000000,143.621762,143.621762,143.621762,0.832670,0.000000,0.832670,0.832670,0.832670
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,0,tenengrad_energy,10,52684.866211,0.000000,52684.866211,52684.866211,52684.866211,0.948879,0.000000,0.948879,0.948879,0.948879
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,5,laplacian_variance,10,645.720631,2.422256,642.880873,645.944203,648.493910,0.957225,0.000686,0.956072,0.957407,0.957828
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,5,tenengrad_energy,10,53283.110269,25.623458,53259.749561,53270.233520,53315.598548,0.949454,0.000053,0.949401,0.949452,0.949527
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,15,laplacian_variance,10,4499.485630,24.836122,4463.806003,4506.448780,4518.659423,1.001360,0.000427,1.000912,1.001317,1.001816
grating_135,135,motion_l15_a45,linear_motion,,15,45,90,15,tenengrad_energy,10,57613.385883,76.062640,57522.207786,57609.405136,57706.931943,0.954860,0.000177,0.954645,0.954927,0.955057
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,0,laplacian_variance,10,37.329488,0.000000,37.329488,37.329488,37.329488,0.216424,0.000000,0.216424,0.216424,0.216424
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,0,tenengrad_energy,10,12822.891357,0.000000,12822.891357,12822.891357,12822.891357,0.230946,0.000000,0.230946,0.230946,0.230946
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,5,laplacian_variance,10,539.295335,2.374842,536.460065,539.935956,541.803367,0.799458,0.001289,0.797899,0.799526,0.801125
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,5,tenengrad_energy,10,13420.430160,11.299037,13408.472879,13416.965515,13437.096966,0.239139,0.000098,0.239042,0.239141,0.239247
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,15,laplacian_variance,10,4551.382887,25.768945,4515.204580,4556.893376,4575.040911,1.012909,0.001079,1.011919,1.012872,1.014004
grating_135,135,motion_l15_a90,linear_motion,,15,90,45,15,tenengrad_energy,10,18216.836603,60.757307,18156.835126,18216.971527,18282.953311,0.301918,0.000698,0.301206,0.301905,0.302594
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,0,laplacian_variance,10,16.846478,0.000000,16.846478,16.846478,16.846478,0.097670,0.000000,0.097670,0.097670,0.097670
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,0,tenengrad_energy,10,1674.707458,0.000000,1674.707458,1674.707458,1674.707458,0.030162,0.000000,0.030162,0.030162,0.030162
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,5,laplacian_variance,10,519.034464,2.782641,515.416678,519.917139,521.281291,0.769421,0.001896,0.767304,0.769520,0.771065
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,5,tenengrad_energy,10,2273.203915,1.527919,2271.086578,2273.770645,2274.516016,0.040507,0.000033,0.040469,0.040508,0.040549
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,15,laplacian_variance,10,4531.466644,26.243403,4495.081110,4536.631686,4554.976687,1.008476,0.001157,1.007016,1.008513,1.009962
grating_135,135,motion_l15_a135,linear_motion,,15,135,0,15,tenengrad_energy,10,7066.312610,55.402733,7013.743924,7060.955810,7139.588284,0.117114,0.000845,0.116229,0.117025,0.118370
checkerboard,,identity,identity,0,,,,0,laplacian_variance,10,17026.199341,0.000000,17026.199341,17026.199341,17026.199341,1.000000,0.000000,1.000000,1.000000,1.000000
checkerboard,,identity,identity,0,,,,0,tenengrad_energy,10,222412.170410,0.000000,222412.170410,222412.170410,222412.170410,1.000000,0.000000,1.000000,1.000000,1.000000
checkerboard,,identity,identity,0,,,,5,laplacian_variance,10,16667.353204,8.227331,16656.604837,16670.685240,16674.606665,1.000000,0.000000,1.000000,1.000000,1.000000
checkerboard,,identity,identity,0,,,,5,tenengrad_energy,10,215703.505225,71.586369,215624.114353,215699.055038,215792.758740,1.000000,0.000000,1.000000,1.000000,1.000000
checkerboard,,identity,identity,0,,,,15,laplacian_variance,10,17021.443611,30.071234,16995.265245,17025.107989,17056.490975,1.000000,0.000000,1.000000,1.000000,1.000000
checkerboard,,identity,identity,0,,,,15,tenengrad_energy,10,203875.318286,156.385442,203681.021793,203856.447785,204064.379410,1.000000,0.000000,1.000000,1.000000,1.000000
checkerboard,,defocus_r1,disk_defocus,1,,,,0,laplacian_variance,10,3119.485474,0.000000,3119.485474,3119.485474,3119.485474,0.183217,0.000000,0.183217,0.183217,0.183217
checkerboard,,defocus_r1,disk_defocus,1,,,,0,tenengrad_energy,10,144953.679199,0.000000,144953.679199,144953.679199,144953.679199,0.651734,0.000000,0.651734,0.651734,0.651734
checkerboard,,defocus_r1,disk_defocus,1,,,,5,laplacian_variance,10,3410.448838,5.838760,3404.900317,3407.677096,3418.244140,0.204619,0.000319,0.204334,0.204493,0.205043
checkerboard,,defocus_r1,disk_defocus,1,,,,5,tenengrad_energy,10,142002.356165,59.438598,141938.526453,142006.842499,142070.260346,0.658322,0.000127,0.658202,0.658326,0.658467
checkerboard,,defocus_r1,disk_defocus,1,,,,15,laplacian_variance,10,5436.794685,12.034113,5421.079657,5440.105236,5450.972900,0.319410,0.000989,0.318396,0.319458,0.320821
checkerboard,,defocus_r1,disk_defocus,1,,,,15,tenengrad_energy,10,137983.721374,134.631405,137887.162158,137918.386993,138180.216056,0.676805,0.000510,0.676057,0.676853,0.677333
checkerboard,,defocus_r2,disk_defocus,2,,,,0,laplacian_variance,10,837.075806,0.000000,837.075806,837.075806,837.075806,0.049164,0.000000,0.049164,0.049164,0.049164
checkerboard,,defocus_r2,disk_defocus,2,,,,0,tenengrad_energy,10,96533.906250,0.000000,96533.906250,96533.906250,96533.906250,0.434032,0.000000,0.434032,0.434032,0.434032
checkerboard,,defocus_r2,disk_defocus,2,,,,5,laplacian_variance,10,1160.763082,2.273055,1158.078911,1160.303211,1162.652141,0.069643,0.000153,0.069452,0.069628,0.069809
checkerboard,,defocus_r2,disk_defocus,2,,,,5,tenengrad_energy,10,95792.527515,40.900692,95743.937100,95796.951385,95833.802491,0.444093,0.000089,0.444024,0.444089,0.444173
checkerboard,,defocus_r2,disk_defocus,2,,,,15,laplacian_variance,10,3504.577810,21.010205,3485.138987,3507.726057,3528.378898,0.205892,0.001287,0.204295,0.206006,0.207443
checkerboard,,defocus_r2,disk_defocus,2,,,,15,tenengrad_energy,10,95972.070672,137.813187,95817.754468,95990.712448,96123.945596,0.470739,0.000549,0.470043,0.470867,0.471215
checkerboard,,defocus_r3,disk_defocus,3,,,,0,laplacian_variance,10,352.459717,0.000000,352.459717,352.459717,352.459717,0.020701,0.000000,0.020701,0.020701,0.020701
checkerboard,,defocus_r3,disk_defocus,3,,,,0,tenengrad_energy,10,62448.691406,0.000000,62448.691406,62448.691406,62448.691406,0.280779,0.000000,0.280779,0.280779,0.280779
checkerboard,,defocus_r3,disk_defocus,3,,,,5,laplacian_variance,10,727.437664,2.356023,725.111397,727.180492,729.298701,0.043644,0.000152,0.043489,0.043626,0.043742
checkerboard,,defocus_r3,disk_defocus,3,,,,5,tenengrad_energy,10,62253.398090,35.059033,62227.305731,62262.088272,62283.558267,0.288606,0.000139,0.288511,0.288601,0.288713
checkerboard,,defocus_r3,disk_defocus,3,,,,15,laplacian_variance,10,3309.011825,20.528439,3286.021962,3306.835722,3328.512015,0.194404,0.001332,0.192998,0.194314,0.195701
checkerboard,,defocus_r3,disk_defocus,3,,,,15,tenengrad_energy,10,63190.587744,70.270749,63105.169391,63201.932785,63254.522882,0.309947,0.000470,0.309391,0.310036,0.310320
