pattern,blur_sigma,noise_std,trial,seed,alignment,crop_offset,history,history_description,color_path,primary_quality,secondary_quality,primary_sampling,secondary_sampling,metric,score,primary_only_score,ratio_to_primary_only,uncompressed_same_crop_score,ratio_to_uncompressed_same_crop,calibration_threshold,expected_class,predicted_blurred
chromatic_stripes,2,0,1,20381302,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,56.119428,36.214107,1.549657,24.138572,2.324886,892.159814,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7682.254791,7415.236969,1.036009,7349.744690,1.045241,15725.919632,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,21.009133,35.386885,0.593698,21.436246,0.980075,925.327407,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7544.487061,7603.026794,0.992300,7532.606079,1.001577,16249.081818,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,1,20381302,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,1,20381302,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,36.214107,36.214107,1.000000,24.138572,1.500259,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,7415.236969,7415.236969,1.000000,7349.744690,1.008911,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,23.990318,35.386885,0.677944,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,7636.754608,7603.026794,1.004436,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,36.975665,26.048362,1.419501,24.138572,1.531808,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,7430.351746,7377.812988,1.007121,7349.744690,1.010967,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,22.631897,23.229844,0.974260,21.436246,1.055777,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,7610.130463,7561.316833,1.006456,7532.606079,1.010292,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,44.525838,45.144557,0.986295,24.138572,1.844593,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,7580.097137,7581.908722,0.999761,7349.744690,1.031342,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,35.991421,43.968654,0.818570,21.436246,1.678998,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,7723.439819,7763.608215,0.994826,7532.606079,1.025334,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,36.192930,36.214107,0.999415,24.138572,1.499382,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,7422.245361,7415.236969,1.000945,7349.744690,1.009864,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,35.908913,35.386885,1.014752,21.436246,1.675149,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,7623.203003,7603.026794,1.002654,7532.606079,1.012027,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,56.119428,36.214107,1.549657,24.138572,2.324886,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7682.254791,7415.236969,1.036009,7349.744690,1.045241,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,21.009133,35.386885,0.593698,21.436246,0.980075,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7544.487061,7603.026794,0.992300,7532.606079,1.001577,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,2,20381303,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,2,20381303,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,36.214107,36.214107,1.000000,24.138572,1.500259,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,7415.236969,7415.236969,1.000000,7349.744690,1.008911,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,23.990318,35.386885,0.677944,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,7636.754608,7603.026794,1.004436,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,36.975665,26.048362,1.419501,24.138572,1.531808,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,7430.351746,7377.812988,1.007121,7349.744690,1.010967,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,22.631897,23.229844,0.974260,21.436246,1.055777,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,7610.130463,7561.316833,1.006456,7532.606079,1.010292,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,44.525838,45.144557,0.986295,24.138572,1.844593,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,7580.097137,7581.908722,0.999761,7349.744690,1.031342,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,35.991421,43.968654,0.818570,21.436246,1.678998,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,7723.439819,7763.608215,0.994826,7532.606079,1.025334,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,36.192930,36.214107,0.999415,24.138572,1.499382,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,7422.245361,7415.236969,1.000945,7349.744690,1.009864,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,35.908913,35.386885,1.014752,21.436246,1.675149,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,7623.203003,7603.026794,1.002654,7532.606079,1.012027,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,56.119428,36.214107,1.549657,24.138572,2.324886,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7682.254791,7415.236969,1.036009,7349.744690,1.045241,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,21.009133,35.386885,0.593698,21.436246,0.980075,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7544.487061,7603.026794,0.992300,7532.606079,1.001577,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_444_to_q75_444,BGR JPEG quality 75 4:4:4 to quality 75 4:4:4,bgr,75,75,444,444,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_420_to_q75_420,BGR JPEG quality 75 4:2:0 to quality 75 4:2:0,bgr,75,75,420,420,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_444_to_q75_420,BGR JPEG quality 75 4:4:4 to quality 75 4:2:0,bgr,75,75,444,420,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,36.219008,36.219008,1.000000,24.138572,1.500462,892.159814,intermediate,1
chromatic_stripes,2,0,3,20381304,aligned,0,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,7415.163361,7415.163361,1.000000,7349.744690,1.008901,15725.919632,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,laplacian_variance,23.990318,35.387386,0.677934,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,3,20381304,shifted_4x4,4,color_q75_420_to_q75_444,BGR JPEG quality 75 4:2:0 to quality 75 4:4:4,bgr,75,75,420,444,tenengrad_energy,7636.754608,7602.997131,1.004440,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,36.214107,36.214107,1.000000,24.138572,1.500259,892.159814,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,7415.236969,7415.236969,1.000000,7349.744690,1.008911,15725.919632,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,laplacian_variance,23.990318,35.386885,0.677944,21.436246,1.119147,925.327407,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q75_to_q75,grayscale JPEG quality 75 to quality 75,grayscale,75,75,none,none,tenengrad_energy,7636.754608,7603.026794,1.004436,7532.606079,1.013826,16249.081818,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,36.975665,26.048362,1.419501,24.138572,1.531808,892.159814,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,7430.351746,7377.812988,1.007121,7349.744690,1.010967,15725.919632,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,laplacian_variance,22.631897,23.229844,0.974260,21.436246,1.055777,925.327407,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q95_to_q75,grayscale JPEG quality 95 to quality 75,grayscale,95,75,none,none,tenengrad_energy,7610.130463,7561.316833,1.006456,7532.606079,1.010292,16249.081818,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,44.525838,45.144557,0.986295,24.138572,1.844593,892.159814,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,7580.097137,7581.908722,0.999761,7349.744690,1.031342,15725.919632,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,laplacian_variance,35.991421,43.968654,0.818570,21.436246,1.678998,925.327407,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q50_to_q75,grayscale JPEG quality 50 to quality 75,grayscale,50,75,none,none,tenengrad_energy,7723.439819,7763.608215,0.994826,7532.606079,1.025334,16249.081818,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,36.192930,36.214107,0.999415,24.138572,1.499382,892.159814,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,7422.245361,7415.236969,1.000945,7349.744690,1.009864,15725.919632,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,laplacian_variance,35.908913,35.386885,1.014752,21.436246,1.675149,925.327407,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q75_to_q95,grayscale JPEG quality 75 to quality 95,grayscale,75,95,none,none,tenengrad_energy,7623.203003,7603.026794,1.002654,7532.606079,1.012027,16249.081818,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,56.119428,36.214107,1.549657,24.138572,2.324886,892.159814,intermediate,1
chromatic_stripes,2,0,4,20381305,aligned,0,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7682.254791,7415.236969,1.036009,7349.744690,1.045241,15725.919632,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,laplacian_variance,21.009133,35.386885,0.593698,21.436246,0.980075,925.327407,intermediate,1
chromatic_stripes,2,0,4,20381305,shifted_4x4,4,gray_q75_to_q50,grayscale JPEG quality 75 to quality 50,grayscale,75,50,none,none,tenengrad_energy,7544.487061,7603.026794,0.992300,7532.606079,1.001577,16249.081818,intermediate,1
