pattern,gradient_axis_degrees,condition,blur_model,defocus_radius,motion_length,motion_angle_degrees,relative_motion_angle_degrees,noise_std,trial,seed,metric,score,matched_sharp_score,ratio_to_matched_sharp
grating_90,90,defocus_r1,disk_defocus,1,,,,15,1,20281302,laplacian_variance,4506.682331,4456.544607,1.011250
grating_90,90,defocus_r1,disk_defocus,1,,,,15,1,20281302,tenengrad_energy,58206.382477,61327.188019,0.949112
grating_90,90,defocus_r2,disk_defocus,2,,,,15,1,20281302,laplacian_variance,4559.847158,4456.544607,1.023180
grating_90,90,defocus_r2,disk_defocus,2,,,,15,1,20281302,tenengrad_energy,52944.251862,61327.188019,0.863308
grating_90,90,defocus_r3,disk_defocus,3,,,,15,1,20281302,laplacian_variance,4589.418702,4456.544607,1.029815
grating_90,90,defocus_r3,disk_defocus,3,,,,15,1,20281302,tenengrad_energy,44255.810760,61327.188019,0.721634
grating_90,90,defocus_r5,disk_defocus,5,,,,15,1,20281302,laplacian_variance,4552.585990,4456.544607,1.021551
grating_90,90,defocus_r5,disk_defocus,5,,,,15,1,20281302,tenengrad_energy,23955.546356,61327.188019,0.390619
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,1,20281302,laplacian_variance,4456.544607,4456.544607,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,1,20281302,tenengrad_energy,61327.188019,61327.188019,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,1,20281302,laplacian_variance,4545.146016,4456.544607,1.019881
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,1,20281302,tenengrad_energy,54555.086456,61327.188019,0.889574
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,1,20281302,laplacian_variance,4578.786900,4456.544607,1.027430
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,1,20281302,tenengrad_energy,49743.026215,61327.188019,0.811109
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,1,20281302,laplacian_variance,4545.146016,4456.544607,1.019881
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,1,20281302,tenengrad_energy,54555.086456,61327.188019,0.889574
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,1,20281302,laplacian_variance,4456.544607,4456.544607,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,1,20281302,tenengrad_energy,61327.188019,61327.188019,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,1,20281302,laplacian_variance,4589.301316,4456.544607,1.029789
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,1,20281302,tenengrad_energy,40803.784515,61327.188019,0.665346
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,1,20281302,laplacian_variance,4560.240775,4456.544607,1.023268
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,1,20281302,tenengrad_energy,27270.608429,61327.188019,0.444674
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,1,20281302,laplacian_variance,4589.301316,4456.544607,1.029789
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,1,20281302,tenengrad_energy,40803.784515,61327.188019,0.665346
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,1,20281302,laplacian_variance,4456.544607,4456.544607,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,1,20281302,tenengrad_energy,61327.188019,61327.188019,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,1,20281302,laplacian_variance,4536.694659,4456.544607,1.017985
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,1,20281302,tenengrad_energy,17624.938812,61327.188019,0.287392
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,1,20281302,laplacian_variance,4508.273903,4456.544607,1.011607
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,1,20281302,tenengrad_energy,6400.048004,61327.188019,0.104359
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,1,20281302,laplacian_variance,4536.694659,4456.544607,1.017985
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,1,20281302,tenengrad_energy,17624.938812,61327.188019,0.287392
grating_90,90,identity,identity,0,,,,15,2,20281303,laplacian_variance,4465.863959,4465.863959,1.000000
grating_90,90,identity,identity,0,,,,15,2,20281303,tenengrad_energy,61284.135773,61284.135773,1.000000
grating_90,90,defocus_r1,disk_defocus,1,,,,15,2,20281303,laplacian_variance,4517.683934,4465.863959,1.011604
grating_90,90,defocus_r1,disk_defocus,1,,,,15,2,20281303,tenengrad_energy,58159.323517,61284.135773,0.949011
grating_90,90,defocus_r2,disk_defocus,2,,,,15,2,20281303,laplacian_variance,4569.301543,4465.863959,1.023162
grating_90,90,defocus_r2,disk_defocus,2,,,,15,2,20281303,tenengrad_energy,52891.406036,61284.135773,0.863052
grating_90,90,defocus_r3,disk_defocus,3,,,,15,2,20281303,laplacian_variance,4591.561086,4465.863959,1.028146
grating_90,90,defocus_r3,disk_defocus,3,,,,15,2,20281303,tenengrad_energy,44185.362762,61284.135773,0.720992
grating_90,90,defocus_r5,disk_defocus,5,,,,15,2,20281303,laplacian_variance,4550.171624,4465.863959,1.018878
grating_90,90,defocus_r5,disk_defocus,5,,,,15,2,20281303,tenengrad_energy,23867.997467,61284.135773,0.389465
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,2,20281303,laplacian_variance,4465.863959,4465.863959,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,2,20281303,tenengrad_energy,61284.135773,61284.135773,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,2,20281303,laplacian_variance,4555.784538,4465.863959,1.020135
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,2,20281303,tenengrad_energy,54502.886932,61284.135773,0.889347
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,2,20281303,laplacian_variance,4586.383416,4465.863959,1.026987
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,2,20281303,tenengrad_energy,49681.508026,61284.135773,0.810675
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,2,20281303,laplacian_variance,4555.784538,4465.863959,1.020135
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,2,20281303,tenengrad_energy,54502.886932,61284.135773,0.889347
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,2,20281303,laplacian_variance,4465.863959,4465.863959,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,2,20281303,tenengrad_energy,61284.135773,61284.135773,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,2,20281303,laplacian_variance,4588.246412,4465.863959,1.027404
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,2,20281303,tenengrad_energy,40727.265228,61284.135773,0.664565
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,2,20281303,laplacian_variance,4558.398796,4465.863959,1.020720
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,2,20281303,tenengrad_energy,27188.695831,61284.135773,0.443650
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,2,20281303,laplacian_variance,4588.246412,4465.863959,1.027404
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,2,20281303,tenengrad_energy,40727.265228,61284.135773,0.664565
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,2,20281303,laplacian_variance,4465.863959,4465.863959,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,2,20281303,tenengrad_energy,61284.135773,61284.135773,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,2,20281303,laplacian_variance,4534.810745,4465.863959,1.015439
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,2,20281303,tenengrad_energy,17537.408966,61284.135773,0.286166
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,2,20281303,laplacian_variance,4506.309873,4465.863959,1.009057
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,2,20281303,tenengrad_energy,6296.580048,61284.135773,0.102744
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,2,20281303,laplacian_variance,4534.810745,4465.863959,1.015439
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,2,20281303,tenengrad_energy,17537.408966,61284.135773,0.286166
grating_90,90,identity,identity,0,,,,15,3,20281304,laplacian_variance,4484.716542,4484.716542,1.000000
grating_90,90,identity,identity,0,,,,15,3,20281304,tenengrad_energy,61476.579956,61476.579956,1.000000
grating_90,90,defocus_r1,disk_defocus,1,,,,15,3,20281304,laplacian_variance,4534.035039,4484.716542,1.010997
grating_90,90,defocus_r1,disk_defocus,1,,,,15,3,20281304,tenengrad_energy,58343.327637,61476.579956,0.949033
grating_90,90,defocus_r2,disk_defocus,2,,,,15,3,20281304,laplacian_variance,4585.218558,4484.716542,1.022410
grating_90,90,defocus_r2,disk_defocus,2,,,,15,3,20281304,tenengrad_energy,53065.893982,61476.579956,0.863189
grating_90,90,defocus_r3,disk_defocus,3,,,,15,3,20281304,laplacian_variance,4607.679793,4484.716542,1.027418
grating_90,90,defocus_r3,disk_defocus,3,,,,15,3,20281304,tenengrad_energy,44346.108337,61476.579956,0.721350
grating_90,90,defocus_r5,disk_defocus,5,,,,15,3,20281304,laplacian_variance,4566.936441,4484.716542,1.018333
grating_90,90,defocus_r5,disk_defocus,5,,,,15,3,20281304,tenengrad_energy,24004.836426,61476.579956,0.390471
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,3,20281304,laplacian_variance,4484.716542,4484.716542,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,3,20281304,tenengrad_energy,61476.579956,61476.579956,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,3,20281304,laplacian_variance,4571.012623,4484.716542,1.019242
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,3,20281304,tenengrad_energy,54676.819122,61476.579956,0.889393
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,3,20281304,laplacian_variance,4601.191459,4484.716542,1.025972
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,3,20281304,tenengrad_energy,49851.391052,61476.579956,0.810901
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,3,20281304,laplacian_variance,4571.012623,4484.716542,1.019242
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,3,20281304,tenengrad_energy,54676.819122,61476.579956,0.889393
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,3,20281304,laplacian_variance,4484.716542,4484.716542,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,3,20281304,tenengrad_energy,61476.579956,61476.579956,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,3,20281304,laplacian_variance,4604.202034,4484.716542,1.026643
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,3,20281304,tenengrad_energy,40881.742004,61476.579956,0.664997
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,3,20281304,laplacian_variance,4574.984934,4484.716542,1.020128
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,3,20281304,tenengrad_energy,27330.503540,61476.579956,0.444568
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,3,20281304,laplacian_variance,4604.202034,4484.716542,1.026643
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,3,20281304,tenengrad_energy,40881.742004,61476.579956,0.664997
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,3,20281304,laplacian_variance,4484.716542,4484.716542,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,3,20281304,tenengrad_energy,61476.579956,61476.579956,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,3,20281304,laplacian_variance,4550.696129,4484.716542,1.014712
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,3,20281304,tenengrad_energy,17665.022461,61476.579956,0.287346
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,3,20281304,laplacian_variance,4522.387991,4484.716542,1.008400
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,3,20281304,tenengrad_energy,6398.759949,61476.579956,0.104085
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,3,20281304,laplacian_variance,4550.696129,4484.716542,1.014712
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,3,20281304,tenengrad_energy,17665.022461,61476.579956,0.287346
grating_90,90,identity,identity,0,,,,15,4,20281305,laplacian_variance,4451.366280,4451.366280,1.000000
grating_90,90,identity,identity,0,,,,15,4,20281305,tenengrad_energy,61237.066742,61237.066742,1.000000
grating_90,90,defocus_r1,disk_defocus,1,,,,15,4,20281305,laplacian_variance,4501.672326,4451.366280,1.011301
grating_90,90,defocus_r1,disk_defocus,1,,,,15,4,20281305,tenengrad_energy,58117.033844,61237.066742,0.949050
grating_90,90,defocus_r2,disk_defocus,2,,,,15,4,20281305,laplacian_variance,4557.925423,4451.366280,1.023939
grating_90,90,defocus_r2,disk_defocus,2,,,,15,4,20281305,tenengrad_energy,52861.964203,61237.066742,0.863235
grating_90,90,defocus_r3,disk_defocus,3,,,,15,4,20281305,laplacian_variance,4585.297437,4451.366280,1.030088
grating_90,90,defocus_r3,disk_defocus,3,,,,15,4,20281305,tenengrad_energy,44174.533905,61237.066742,0.721369
grating_90,90,defocus_r5,disk_defocus,5,,,,15,4,20281305,laplacian_variance,4547.691572,4451.366280,1.021639
grating_90,90,defocus_r5,disk_defocus,5,,,,15,4,20281305,tenengrad_energy,23879.542389,61237.066742,0.389952
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,4,20281305,laplacian_variance,4451.366280,4451.366280,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,4,20281305,tenengrad_energy,61237.066742,61237.066742,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,4,20281305,laplacian_variance,4542.481501,4451.366280,1.020469
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,4,20281305,tenengrad_energy,54468.324677,61237.066742,0.889467
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,4,20281305,laplacian_variance,4576.639061,4451.366280,1.028143
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,4,20281305,tenengrad_energy,49659.677826,61237.066742,0.810941
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,4,20281305,laplacian_variance,4542.481501,4451.366280,1.020469
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,4,20281305,tenengrad_energy,54468.324677,61237.066742,0.889467
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,4,20281305,laplacian_variance,4451.366280,4451.366280,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,4,20281305,tenengrad_energy,61237.066742,61237.066742,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,4,20281305,laplacian_variance,4583.836377,4451.366280,1.029759
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,4,20281305,tenengrad_energy,40721.768646,61237.066742,0.664986
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,4,20281305,laplacian_variance,4555.821821,4451.366280,1.023466
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,4,20281305,tenengrad_energy,27196.879852,61237.066742,0.444124
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,4,20281305,laplacian_variance,4583.836377,4451.366280,1.029759
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,4,20281305,tenengrad_energy,40721.768646,61237.066742,0.664986
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,4,20281305,laplacian_variance,4451.366280,4451.366280,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,4,20281305,tenengrad_energy,61237.066742,61237.066742,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,4,20281305,laplacian_variance,4531.543114,4451.366280,1.018012
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,4,20281305,tenengrad_energy,17553.531952,61237.066742,0.286649
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,4,20281305,laplacian_variance,4503.514937,4451.366280,1.011715
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,4,20281305,tenengrad_energy,6330.910858,61237.066742,0.103384
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,4,20281305,laplacian_variance,4531.543114,4451.366280,1.018012
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,4,20281305,tenengrad_energy,17553.531952,61237.066742,0.286649
grating_90,90,identity,identity,0,,,,15,5,20281306,laplacian_variance,4479.342871,4479.342871,1.000000
grating_90,90,identity,identity,0,,,,15,5,20281306,tenengrad_energy,61398.034698,61398.034698,1.000000
grating_90,90,defocus_r1,disk_defocus,1,,,,15,5,20281306,laplacian_variance,4532.651051,4479.342871,1.011901
grating_90,90,defocus_r1,disk_defocus,1,,,,15,5,20281306,tenengrad_energy,58281.286224,61398.034698,0.949237
grating_90,90,defocus_r2,disk_defocus,2,,,,15,5,20281306,laplacian_variance,4587.743329,4479.342871,1.024200
grating_90,90,defocus_r2,disk_defocus,2,,,,15,5,20281306,tenengrad_energy,53024.105804,61398.034698,0.863612
grating_90,90,defocus_r3,disk_defocus,3,,,,15,5,20281306,laplacian_variance,4619.050693,4479.342871,1.031189
grating_90,90,defocus_r3,disk_defocus,3,,,,15,5,20281306,tenengrad_energy,44333.196991,61398.034698,0.722062
grating_90,90,defocus_r5,disk_defocus,5,,,,15,5,20281306,laplacian_variance,4581.947365,4479.342871,1.022906
grating_90,90,defocus_r5,disk_defocus,5,,,,15,5,20281306,tenengrad_energy,24002.937958,61398.034698,0.390940
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,5,20281306,laplacian_variance,4479.342871,4479.342871,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,5,20281306,tenengrad_energy,61398.034698,61398.034698,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,5,20281306,laplacian_variance,4571.883819,4479.342871,1.020659
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,5,20281306,tenengrad_energy,54631.094513,61398.034698,0.889786
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,5,20281306,laplacian_variance,4606.934865,4479.342871,1.028485
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,5,20281306,tenengrad_energy,49823.774628,61398.034698,0.811488
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,5,20281306,laplacian_variance,4571.883819,4479.342871,1.020659
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,5,20281306,tenengrad_energy,54631.094513,61398.034698,0.889786
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,5,20281306,laplacian_variance,4479.342871,4479.342871,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,5,20281306,tenengrad_energy,61398.034698,61398.034698,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,5,20281306,laplacian_variance,4618.122095,4479.342871,1.030982
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,5,20281306,tenengrad_energy,40877.412811,61398.034698,0.665777
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,5,20281306,laplacian_variance,4590.161568,4479.342871,1.024740
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,5,20281306,tenengrad_energy,27327.451691,61398.034698,0.445087
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,5,20281306,laplacian_variance,4618.122095,4479.342871,1.030982
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,5,20281306,tenengrad_energy,40877.412811,61398.034698,0.665777
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,5,20281306,laplacian_variance,4479.342871,4479.342871,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,5,20281306,tenengrad_energy,61398.034698,61398.034698,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,5,20281306,laplacian_variance,4566.045909,4479.342871,1.019356
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,5,20281306,tenengrad_energy,17661.982697,61398.034698,0.287664
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,5,20281306,laplacian_variance,4537.550796,4479.342871,1.012995
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,5,20281306,tenengrad_energy,6398.970917,61398.034698,0.104221
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,5,20281306,laplacian_variance,4566.045909,4479.342871,1.019356
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,5,20281306,tenengrad_energy,17661.982697,61398.034698,0.287664
grating_90,90,identity,identity,0,,,,15,6,20281307,laplacian_variance,4441.911338,4441.911338,1.000000
grating_90,90,identity,identity,0,,,,15,6,20281307,tenengrad_energy,61370.088562,61370.088562,1.000000
grating_90,90,defocus_r1,disk_defocus,1,,,,15,6,20281307,laplacian_variance,4491.737899,4441.911338,1.011217
grating_90,90,defocus_r1,disk_defocus,1,,,,15,6,20281307,tenengrad_energy,58238.176239,61370.088562,0.948967
grating_90,90,defocus_r2,disk_defocus,2,,,,15,6,20281307,laplacian_variance,4539.080048,4441.911338,1.021875
grating_90,90,defocus_r2,disk_defocus,2,,,,15,6,20281307,tenengrad_energy,52955.655731,61370.088562,0.862890
grating_90,90,defocus_r3,disk_defocus,3,,,,15,6,20281307,laplacian_variance,4559.218349,4441.911338,1.026409
grating_90,90,defocus_r3,disk_defocus,3,,,,15,6,20281307,tenengrad_energy,44238.827789,61370.088562,0.720853
grating_90,90,defocus_r5,disk_defocus,5,,,,15,6,20281307,laplacian_variance,4519.017559,4441.911338,1.017359
grating_90,90,defocus_r5,disk_defocus,5,,,,15,6,20281307,tenengrad_energy,23908.868073,61370.088562,0.389585
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,6,20281307,laplacian_variance,4441.911338,4441.911338,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,6,20281307,tenengrad_energy,61370.088562,61370.088562,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,6,20281307,laplacian_variance,4527.460394,4441.911338,1.019260
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,6,20281307,tenengrad_energy,54575.066315,61370.088562,0.889278
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,6,20281307,laplacian_variance,4554.886607,4441.911338,1.025434
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,6,20281307,tenengrad_energy,49747.294708,61370.088562,0.810611
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,6,20281307,laplacian_variance,4527.460394,4441.911338,1.019260
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,6,20281307,tenengrad_energy,54575.066315,61370.088562,0.889278
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,6,20281307,laplacian_variance,4441.911338,4441.911338,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,6,20281307,tenengrad_energy,61370.088562,61370.088562,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,6,20281307,laplacian_variance,4556.047477,4441.911338,1.025695
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,6,20281307,tenengrad_energy,40780.737885,61370.088562,0.664505
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,6,20281307,laplacian_variance,4526.635662,4441.911338,1.019074
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,6,20281307,tenengrad_energy,27230.107147,61370.088562,0.443703
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,6,20281307,laplacian_variance,4556.047477,4441.911338,1.025695
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,6,20281307,tenengrad_energy,40780.737885,61370.088562,0.664505
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,6,20281307,laplacian_variance,4441.911338,4441.911338,1.000000
grating_90,90,motion_l15_a0,linear_motion,,15,0,90,15,6,20281307,tenengrad_energy,61370.088562,61370.088562,1.000000
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,6,20281307,laplacian_variance,4503.167814,4441.911338,1.013791
grating_90,90,motion_l15_a45,linear_motion,,15,45,45,15,6,20281307,tenengrad_energy,17569.232025,61370.088562,0.286283
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,6,20281307,laplacian_variance,4474.766113,4441.911338,1.007397
grating_90,90,motion_l15_a90,linear_motion,,15,90,0,15,6,20281307,tenengrad_energy,6315.749969,61370.088562,0.102913
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,6,20281307,laplacian_variance,4503.167814,4441.911338,1.013791
grating_90,90,motion_l15_a135,linear_motion,,15,135,45,15,6,20281307,tenengrad_energy,17569.232025,61370.088562,0.286283
grating_90,90,identity,identity,0,,,,15,7,20281308,laplacian_variance,4453.109984,4453.109984,1.000000
grating_90,90,identity,identity,0,,,,15,7,20281308,tenengrad_energy,61268.674194,61268.674194,1.000000
grating_90,90,defocus_r1,disk_defocus,1,,,,15,7,20281308,laplacian_variance,4505.341665,4453.109984,1.011729
grating_90,90,defocus_r1,disk_defocus,1,,,,15,7,20281308,tenengrad_energy,58144.219299,61268.674194,0.949004
grating_90,90,defocus_r2,disk_defocus,2,,,,15,7,20281308,laplacian_variance,4555.680250,4453.109984,1.023033
grating_90,90,defocus_r2,disk_defocus,2,,,,15,7,20281308,tenengrad_energy,52874.271545,61268.674194,0.862990
grating_90,90,defocus_r3,disk_defocus,3,,,,15,7,20281308,laplacian_variance,4583.229680,4453.109984,1.029220
grating_90,90,defocus_r3,disk_defocus,3,,,,15,7,20281308,tenengrad_energy,44182.701294,61268.674194,0.721130
grating_90,90,defocus_r5,disk_defocus,5,,,,15,7,20281308,laplacian_variance,4544.800326,4453.109984,1.020590
grating_90,90,defocus_r5,disk_defocus,5,,,,15,7,20281308,tenengrad_energy,23878.003052,61268.674194,0.389726
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,7,20281308,laplacian_variance,4453.109984,4453.109984,1.000000
grating_90,90,motion_l5_a0,linear_motion,,5,0,90,15,7,20281308,tenengrad_energy,61268.674194,61268.674194,1.000000
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,7,20281308,laplacian_variance,4542.458650,4453.109984,1.020064
grating_90,90,motion_l5_a45,linear_motion,,5,45,45,15,7,20281308,tenengrad_energy,54485.295593,61268.674194,0.889285
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,7,20281308,laplacian_variance,4573.649975,4453.109984,1.027069
grating_90,90,motion_l5_a90,linear_motion,,5,90,0,15,7,20281308,tenengrad_energy,49669.725586,61268.674194,0.810687
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,7,20281308,laplacian_variance,4542.458650,4453.109984,1.020064
grating_90,90,motion_l5_a135,linear_motion,,5,135,45,15,7,20281308,tenengrad_energy,54485.295593,61268.674194,0.889285
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,7,20281308,laplacian_variance,4453.109984,4453.109984,1.000000
grating_90,90,motion_l9_a0,linear_motion,,9,0,90,15,7,20281308,tenengrad_energy,61268.674194,61268.674194,1.000000
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,7,20281308,laplacian_variance,4581.687702,4453.109984,1.028874
grating_90,90,motion_l9_a45,linear_motion,,9,45,45,15,7,20281308,tenengrad_energy,40728.126709,61268.674194,0.664746
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,7,20281308,laplacian_variance,4553.075961,4453.109984,1.022449
grating_90,90,motion_l9_a90,linear_motion,,9,90,0,15,7,20281308,tenengrad_energy,27196.509094,61268.674194,0.443889
grating_90,90,motion_l9_a135,linear_motion,,9,135,45,15,7,20281308,laplacian_variance,4581.687702,4453.109984,1.028874
