pattern,placement,region_top,region_left,region_size,blur_sigma,configuration,window_size,stride,window_row,window_column,row_start,column_start,coverage_fraction,is_positive,laplacian_variance_reference,laplacian_variance_observed,laplacian_variance_ratio,tenengrad_energy_reference,tenengrad_energy_observed,tenengrad_energy_ratio
checkerboard,offset_32,96,96,64,1,fine_32,32,16,14,13,224,208,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,1,fine_32,32,16,14,14,224,224,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,0,0,0,0,0.062500,0,37624.328613,35489.121216,0.943249,401961.181641,387944.534058,0.965129
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,0,1,0,64,0.125000,0,37624.328613,32952.749268,0.875836,401961.181641,372215.325684,0.925998
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,0,2,0,128,0.062500,0,37624.328613,35489.121216,0.943249,401961.181641,387944.534058,0.965129
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,1,0,64,0,0.125000,0,37624.328613,32952.749268,0.875836,401961.181641,372215.325684,0.925998
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,1,1,64,64,0.250000,0,37624.328613,27449.153320,0.729559,401961.181641,339361.368164,0.844264
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,1,2,64,128,0.125000,0,37624.328613,32952.749268,0.875836,401961.181641,372215.325684,0.925998
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,2,0,128,0,0.062500,0,37624.328613,35489.121216,0.943249,401961.181641,387944.534058,0.965129
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,2,1,128,64,0.125000,0,37624.328613,32952.749268,0.875836,401961.181641,372215.325684,0.925998
checkerboard,offset_32,96,96,64,1,coarse_128,128,64,2,2,128,128,0.062500,0,37624.328613,35489.121216,0.943249,401961.181641,387944.534058,0.965129
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,0,0,0,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,0,1,0,64,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,0,2,0,128,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,0,3,0,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,1,0,64,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,1,1,64,64,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,1,2,64,128,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,1,3,64,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,2,0,128,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,2,1,128,64,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,2,2,128,128,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,2,3,128,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,3,0,192,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,3,1,192,64,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,3,2,192,128,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,nonoverlap_64,64,64,3,3,192,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,0,0,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,1,0,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,2,0,64,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,3,0,96,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,4,0,128,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,5,0,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,0,6,0,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,0,32,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,1,32,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,2,32,64,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,3,32,96,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,4,32,128,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,5,32,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,1,6,32,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,0,64,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,1,64,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,2,64,64,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,3,64,96,0.500000,1,34671.533203,16903.444336,0.487531,380497.851562,213975.103516,0.562356
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,4,64,128,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,5,64,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,2,6,64,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,0,96,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,1,96,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,2,96,64,0.500000,1,34671.533203,16903.444336,0.487531,380497.851562,213975.103516,0.562356
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,3,96,96,1.000000,1,34671.533203,511.234375,0.014745,380497.851562,52576.351562,0.138178
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,4,96,128,0.500000,1,34671.533203,16903.444336,0.487531,380497.851562,213975.103516,0.562356
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,5,96,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,3,6,96,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,0,128,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,1,128,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,2,128,64,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,3,128,96,0.500000,1,34671.533203,16903.444336,0.487531,380497.851562,213975.103516,0.562356
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,4,128,128,0.250000,0,34671.533203,25450.786621,0.734054,380497.851562,295878.672852,0.777609
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,5,128,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,4,6,128,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,0,160,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,1,160,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,2,160,64,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,3,160,96,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,4,160,128,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,5,160,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,5,6,160,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,0,192,0,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,1,192,32,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,2,192,64,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,3,192,96,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,4,192,128,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,5,192,160,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,overlap_64,64,32,6,6,192,192,0.000000,0,34671.533203,34671.533203,1.000000,380497.851562,380497.851562,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,0,0,0,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,1,0,16,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,2,0,32,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,3,0,48,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,4,0,64,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,5,0,80,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,6,0,96,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,7,0,112,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,8,0,128,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,9,0,144,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,10,0,160,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,11,0,176,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,12,0,192,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,13,0,208,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,0,14,0,224,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,0,16,0,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,1,16,16,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,2,16,32,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,3,16,48,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,4,16,64,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,5,16,80,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,6,16,96,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,7,16,112,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,8,16,128,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,9,16,144,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,10,16,160,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,11,16,176,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,12,16,192,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,13,16,208,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,1,14,16,224,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,0,32,0,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,1,32,16,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,2,32,32,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,3,32,48,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,4,32,64,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,5,32,80,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,6,32,96,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,7,32,112,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,8,32,128,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,9,32,144,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,10,32,160,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,11,32,176,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,12,32,192,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,13,32,208,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,2,14,32,224,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,0,48,0,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,1,48,16,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,2,48,32,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,3,48,48,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,4,48,64,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,5,48,80,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,6,48,96,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,7,48,112,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,8,48,128,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,9,48,144,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,10,48,160,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,11,48,176,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,12,48,192,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
checkerboard,offset_32,96,96,64,2,fine_32,32,16,3,13,48,208,0.000000,0,28956.445312,28956.445312,1.000000,335285.156250,335285.156250,1.000000
